Gene_ID,LSK_1,LSK_2,LSK_3,LSK_4,LSK_5,LSK_6,LSK_7,LSK_8,GMP_1,MEP-1
Rpl35a.ps2,287.8,559.5,365.2,576.3,384.2,281.0,345.6,897.1,1005.8,1226.3
Oat,538.9,477.1,543.7,323.4,492.2,474.2,379.3,348.0,447.8,293.1
X9530068E07Rik,367.5,355.7,297.7,400.8,337.5,327.7,313.8,316.4,406.5,283.8
Nktr,908.4,1340.3,1031.8,848.6,929.8,935.4,1016.3,796.3,1083.0,1165.9
Nfe2l2,856.4,790.5,1056.8,762.9,867.1,883.3,1012.5,961.7,1176.3,1076.1
Thoc2,1128.9,1449.8,1078.1,773.9,1013.8,922.3,1213.0,943.3,938.2,1122.8
Med16,184.7,338.3,106.3,185.2,152.1,193.1,94.6,205.7,248.9,216.9
Ptpn12,1225.9,767.7,1393.3,880.4,1223.3,1371.6,1321.6,813.4,698.7,959.0
Dgat1,65.3,88.9,80.4,53.9,74.7,79.2,55.3,96.9,266.5,92.0
Nelfb,518.5,742.8,578.8,885.9,696.3,678.2,473.9,844.4,802.2,655.9
Pilra,0.0,4.3,0.0,0.0,10.7,0.0,1.9,0.0,14.2,0.0
Smim4,587.9,691.8,508.5,621.9,664.3,439.5,582.6,638.7,1108.7,590.5
Gtf2f1,867.6,921.7,1083.6,957.8,901.8,886.5,892.6,921.5,1133.0,1066.8
Brd8,1161.6,811.1,1166.8,883.1,975.2,1142.6,1375.0,955.2,1153.3,1135.0
Necap2,326.6,302.5,270.9,319.3,318.8,363.5,223.9,404.7,570.9,489.9
Nras,1048.3,1444.4,907.0,769.8,825.7,894.1,979.7,876.7,712.3,904.4
Apbb1ip,552.2,512.9,534.4,465.7,418.9,443.8,562.0,654.6,900.3,673.8
Akt1,480.7,699.4,293.1,511.4,389.5,460.1,227.6,793.7,821.2,775.1
Cdc34,479.7,637.6,447.5,381.4,478.9,470.9,412.1,452.2,541.8,495.0
Rbm22,883.9,555.2,744.3,657.9,705.7,782.4,825.2,921.5,837.4,905.9
Slc25a12,479.7,515.1,396.6,438.1,476.2,342.9,334.4,516.8,664.3,364.2
Cyfip1,667.5,528.1,640.7,510.0,536.3,606.6,628.5,670.4,567.5,653.7
Rnf11,469.5,279.8,507.6,456.1,548.3,561.0,657.5,404.1,317.9,349.1
Mrps17,1377.9,945.6,1252.8,1176.1,1085.9,945.1,1311.3,927.5,973.4,911.6
Tspoap1,6.1,9.8,2.8,9.7,18.7,13.0,18.7,8.6,110.9,20.1
Abhd5,32.7,23.9,47.2,48.4,49.4,29.3,37.5,34.3,102.8,31.6
Zwint,943.1,374.1,1213.1,758.7,977.8,969.0,1021.9,1047.4,1003.8,1046.0
Dnaja1,2318.0,1334.9,1885.2,1387.6,1562.1,1483.3,2118.7,1549.1,1329.2,1232.0
Srsf1,1668.8,1344.6,1746.5,1628.1,1732.9,1726.4,1800.2,1729.0,1517.2,1821.1
Dusp5,240.9,341.6,161.8,223.9,188.1,188.8,133.9,142.4,51.4,63.9
Bzw1,2305.8,726.5,2697.9,1466.4,2154.4,2357.9,2710.7,1562.3,1708.0,1828.3
Cntrl,1456.5,1235.1,1557.0,1383.4,1392.7,1483.3,1496.8,1220.1,1219.6,1363.5
Ubr4,555.3,1007.4,638.0,565.3,567.0,759.6,729.6,887.3,781.3,979.1
Gtf2b,418.5,302.5,445.6,511.4,484.2,350.5,501.1,380.3,474.2,415.2
Xpc,640.0,728.7,469.7,478.2,605.6,584.9,473.9,595.9,1015.3,532.3
X2510039O18Rik,201.1,393.6,124.8,192.1,164.1,259.3,116.1,295.3,471.5,352.0
Nsfl1c,857.4,605.1,882.1,742.2,669.7,691.2,873.0,752.1,702.8,714.1
Usp8,1100.3,705.9,1061.4,775.3,807.1,980.9,1333.8,640.1,800.9,857.0
Exosc7,1037.0,698.3,951.4,1053.1,768.4,929.9,1136.2,576.8,662.9,558.9
Orai1,498.1,665.8,410.5,447.8,404.2,371.1,423.4,425.8,636.5,404.4
Sec63,1007.4,748.2,937.5,789.1,727.0,910.4,1100.6,800.9,990.3,869.2
Lsm14a,804.3,584.5,920.9,852.7,887.1,839.9,940.4,721.8,675.1,767.9
Sirt7,513.4,428.3,441.9,422.9,584.3,479.6,400.9,599.2,764.4,704.0
Emg1,1677.0,1189.6,1560.7,1547.9,1376.7,1258.7,1862.1,805.5,839.4,802.4
Frrs1,746.1,888.1,821.0,486.5,720.4,836.6,865.5,781.8,962.6,926.7
Hk3,69.4,143.1,41.6,37.3,100.1,34.7,27.2,36.3,1077.5,136.5
Fads1,1262.6,1968.1,1572.7,1365.5,1398.0,1408.5,1371.2,2135.8,1332.6,1949.7
Itm2c,424.6,458.7,401.3,482.3,433.6,392.8,345.6,435.1,740.0,433.9
Mtmr3,240.9,461.9,188.6,293.0,200.1,307.1,216.4,246.5,345.0,286.6
Gusb,1441.2,1270.9,1092.9,863.8,1196.6,1011.3,992.8,1300.6,1785.8,1320.4
Dctpp1,2396.6,2169.8,2241.2,2146.3,1868.9,1874.0,2464.3,2056.7,1657.9,1947.5
Igbp1,682.8,752.6,808.1,894.2,761.7,712.9,882.3,810.8,903.0,880.7
Hpcal1,183.7,154.0,200.6,167.2,174.8,134.6,170.5,243.2,352.4,197.6
Rsl1d1,1945.5,1289.3,1804.8,1419.4,1592.8,1659.1,2332.2,1425.2,1483.4,1569.6
Lonp1,376.6,475.0,267.2,451.9,312.2,410.2,221.0,481.9,504.6,506.5
mt.Tc,314.4,198.4,270.0,2009.5,561.6,99.8,81.5,127.2,77.1,53.9
Ceacam1,29.6,20.6,19.4,27.6,14.7,25.0,27.2,26.4,144.8,44.5
Mindy2,260.3,270.0,332.8,239.1,441.6,362.4,299.7,336.8,345.0,453.3
Cdc20,907.4,792.7,747.1,1032.4,775.1,758.5,710.9,544.5,542.5,523.7
Txndc12,220.5,184.3,198.8,150.6,260.1,171.4,190.1,307.2,401.8,209.0
Mrpl45,605.3,494.5,579.7,498.9,482.9,487.2,607.9,504.9,484.3,465.5
Pef1,329.7,248.3,330.1,348.3,389.5,278.9,325.0,267.0,351.7,336.9
Ywhag,907.4,1748.0,739.7,906.6,703.0,921.2,516.1,880.0,829.3,705.4
Elavl1,904.3,729.8,812.7,970.2,719.0,918.0,712.8,488.5,427.5,553.1
Samm50,1101.3,1390.2,1053.1,881.7,937.8,951.6,815.8,1252.4,1311.6,1305.3
Tbcb,435.8,461.9,466.9,454.7,456.2,383.0,476.8,411.3,397.1,388.6
Eea1,671.6,454.4,641.7,458.8,577.6,705.3,670.6,572.2,478.2,572.5
Qars,698.2,544.4,727.6,591.5,697.7,712.9,610.7,1154.2,1223.0,1030.9
Lrrfip2,502.2,465.2,666.6,612.2,525.6,632.6,725.9,477.9,509.3,583.3
Hipk1,338.9,483.6,313.4,335.8,304.2,433.0,385.0,324.3,382.2,450.4
Znhit1,241.9,317.7,254.3,277.8,197.4,237.6,296.0,359.3,569.6,311.1
Prorsd1,384.8,302.5,302.3,346.9,346.8,290.8,374.7,387.6,531.0,438.9
Hmgn1,2748.7,2512.5,2552.8,1523.0,1963.7,1834.9,2647.0,2187.2,1677.5,1461.9
Strap,941.1,893.5,1054.9,956.4,899.1,894.1,784.9,1127.9,1011.3,1030.1
Kxd1,518.5,432.7,429.9,481.0,567.0,466.6,521.7,401.4,457.3,494.2
Scamp1,251.1,234.2,221.0,258.4,188.1,274.5,133.9,199.7,151.5,189.7
Stx8,277.6,300.4,329.2,259.8,310.8,262.6,278.2,402.1,426.8,327.6
Nudc,1301.4,1527.9,1226.0,794.7,901.8,895.2,1106.2,1332.2,1379.2,1175.3
Rnf4,630.8,536.8,655.5,671.7,647.0,659.7,464.6,633.5,515.4,581.2
Gm3550,294.0,246.2,319.9,351.0,305.5,220.3,280.1,901.8,1088.4,887.9
Sort1,151.1,260.3,139.6,143.7,153.4,175.8,134.9,175.3,298.3,171.0
Fam174a,305.2,142.1,248.7,239.1,397.5,240.9,281.0,210.9,230.0,143.0
Ruvbl1,1685.2,1588.6,2066.4,1709.6,1484.7,1826.2,1923.9,2032.3,1766.1,2002.8
Comt,705.3,623.5,687.0,680.0,616.3,623.9,600.4,572.8,513.4,533.8
Rcbtb2,487.9,447.8,352.3,384.2,567.0,281.0,349.4,349.4,282.7,344.1
Smarca5,1791.3,1550.7,1732.7,1340.6,1558.1,1675.4,1819.9,1404.1,1550.4,1613.5
Emc10,699.2,863.2,568.6,577.7,651.0,576.2,485.2,853.6,950.4,889.3
Pabpc4,754.3,1668.9,725.8,1082.1,821.7,776.9,590.1,862.2,948.3,769.4
Klf10,170.5,137.7,167.3,167.2,174.8,194.2,141.4,245.2,230.7,237.1
Slco4a1,438.9,657.1,263.5,467.1,338.8,520.8,209.8,677.0,482.3,606.3
Mcm5,1201.4,1588.6,950.5,1259.0,1041.9,1277.2,610.7,1694.8,1822.3,1541.6
Esyt1,378.7,785.1,356.9,642.7,318.8,488.3,254.8,663.8,625.0,554.6
Foxp1,1281.0,1841.3,1341.6,1453.9,1173.9,1168.6,1168.9,1282.8,1447.6,1193.9
Bcap29,1494.3,472.8,1299.0,1093.2,1073.9,1216.4,1730.9,907.0,985.6,1077.6
Pxmp4,256.2,270.0,349.5,377.3,324.2,297.3,365.3,282.1,258.4,262.9
Rcsd1,327.6,544.4,221.9,294.4,352.2,280.0,178.9,421.9,608.8,326.9
Fnbp1,660.4,874.0,580.6,721.4,588.3,628.3,634.1,638.1,489.1,759.3
Ecpas,580.8,870.8,612.1,722.8,526.9,638.0,622.9,607.8,682.5,667.4
Csnk1g2,551.2,1169.0,415.1,583.2,489.6,605.5,416.8,820.0,821.2,867.8
Nubp1,478.7,422.9,478.9,323.4,441.6,469.8,492.7,959.1,825.9,807.5
E2f8,451.1,218.0,463.2,413.2,390.9,477.4,504.9,429.8,708.2,595.5
Gm9794,592.0,989.0,766.5,1379.3,807.1,586.0,630.4,990.1,985.6,891.5
Dok2,1495.3,1167.9,1845.5,1391.7,1515.4,2053.0,1547.3,1154.2,361.9,866.4
Golga2,259.3,257.0,334.7,306.8,193.4,364.6,326.9,274.9,319.9,314.6
Tbl1xr1,805.3,661.5,687.9,619.2,612.3,661.9,794.3,441.0,445.1,440.4
Tnfrsf1a,311.3,544.4,270.0,319.3,385.5,300.6,189.2,423.9,676.4,280.2
Morf4l1,1059.5,566.0,1394.3,963.3,1105.9,993.9,1503.3,464.7,491.1,449.7
Polr2f,1008.5,1032.3,934.8,1029.6,797.7,754.1,932.9,1103.5,1116.1,989.9
Ilf3,1398.4,812.2,1506.1,1662.6,1143.2,1581.0,1463.0,1299.9,1106.6,1392.9
Hnrnpr,1695.4,1434.6,2075.7,1654.3,1479.4,1809.9,2158.0,1212.2,1160.1,1311.0
Tmod3,1058.5,632.2,1633.7,1178.9,1336.7,1314.1,1231.7,872.1,680.5,747.8
Atxn2l,290.9,635.4,296.8,355.2,266.8,345.1,283.8,443.0,545.9,517.9
Klhdc4,245.0,431.6,245.0,221.1,212.1,208.3,182.6,266.3,297.0,256.5
Cryzl1,573.6,286.3,681.4,346.9,521.6,465.5,753.1,363.2,445.8,408.0
Pla2g12a,431.8,331.8,529.8,486.5,388.2,508.9,486.1,256.4,241.5,223.4
Tk1,820.6,630.0,761.9,870.7,681.7,674.9,644.4,730.4,617.6,628.6
Rps15a.ps6,350.1,422.9,364.3,322.0,424.2,255.0,346.6,674.3,803.6,658.7
Abhd17b,499.1,455.4,485.4,584.6,445.6,469.8,441.2,477.9,659.5,403.0
Puf60,926.8,1205.8,881.1,874.8,817.7,844.2,612.6,1331.6,1185.1,1177.4
Afg3l1,564.4,904.4,711.0,838.9,486.9,590.3,586.3,893.2,968.0,832.6
Lrp12,310.3,251.6,319.0,311.0,386.9,335.3,352.2,227.4,79.8,155.9
Gga1,141.9,274.3,104.5,229.4,132.1,212.7,71.2,262.4,368.7,253.6
Mapk1,683.9,764.5,691.6,601.2,700.4,691.2,602.3,586.0,618.9,607.0
Tgfbi,14.3,22.8,5.5,13.8,32.0,9.8,4.7,9.2,44.6,4.3
Tiprl,484.8,293.9,531.6,418.8,478.9,519.8,729.6,401.4,434.9,432.5
Slc6a6,874.7,892.4,804.4,898.3,831.1,835.5,742.8,1156.2,1066.7,1165.9
Zdhhc3,735.9,975.9,719.3,709.0,625.6,778.0,695.9,742.9,824.6,622.1
Gal,0.0,0.0,0.9,0.0,1.3,0.0,1.9,0.0,0.0,0.7
Slc38a2,1155.4,894.6,1216.7,1178.9,1048.5,1129.6,1072.5,1605.1,1335.9,1515.1
Dctn4,545.1,434.8,466.0,497.5,438.9,433.0,493.6,556.4,517.5,597.0
Smim7,570.6,541.1,525.2,438.1,496.2,478.5,546.1,481.2,475.5,425.3
Dera,560.4,468.5,613.0,544.5,526.9,431.9,561.1,597.9,593.2,590.5
Cenpw,510.4,417.5,520.5,529.3,452.2,419.9,637.9,398.1,519.5,435.3
Rpl14.ps1,1016.6,582.3,1028.1,1116.7,957.8,811.7,1106.2,912.3,954.4,1089.8
Gys1,164.3,186.5,175.7,200.4,168.1,135.6,134.9,141.7,223.2,109.2
Rbm47,112.3,34.7,66.6,38.7,133.4,41.2,74.9,68.6,114.3,17.2
Atg3,681.8,433.8,791.4,881.7,717.7,753.1,812.1,567.6,614.9,561.8
Asf1a,799.2,206.0,698.1,563.9,768.4,632.6,752.1,577.4,618.3,538.1
Luc7l,1129.9,1275.2,1275.9,913.5,1200.6,1034.1,1248.5,759.4,700.1,719.8
Bag6,487.9,1093.1,503.0,877.6,538.9,637.0,481.4,1039.5,932.1,945.4
Ccdc34,649.2,743.9,705.5,921.8,624.3,597.9,850.5,541.8,600.7,570.4
Sgpp1,188.8,331.8,184.9,362.1,206.8,206.2,141.4,332.9,476.2,255.0
Fuca2,245.0,277.6,284.8,362.1,353.5,296.2,271.6,456.2,583.8,398.7
Sgo1,830.8,403.4,991.2,942.6,859.1,817.1,955.4,742.9,765.0,795.2
Gm11478,416.4,779.7,386.5,504.4,552.3,268.0,416.8,812.1,853.0,743.5
Psmd3,757.4,1227.5,736.0,1008.9,695.0,847.5,498.3,1221.5,1154.0,1159.5
Fkbp5,450.1,475.0,375.4,481.0,382.9,461.2,388.7,721.1,650.0,660.9
Cd69,280.7,159.4,611.1,352.4,342.8,521.9,766.2,1010.5,382.9,495.0
Mmadhc,431.8,313.4,525.2,392.5,484.2,465.5,504.9,321.7,357.2,360.6
Btbd1,325.6,313.4,259.8,291.6,244.1,262.6,209.8,293.3,401.8,303.2
Tut7,525.7,505.3,455.8,475.4,448.2,474.2,642.5,501.6,535.7,733.5
Sidt2,142.9,416.4,116.5,304.1,186.8,215.9,74.9,320.4,340.2,213.4
Ckap2l,959.5,318.8,1320.3,942.6,791.1,1315.1,1354.4,823.3,826.6,1508.6
Bex3,1760.7,1590.8,1773.3,1691.6,1462.1,1431.2,1789.0,1473.9,758.9,1150.1
Gm38305,181.7,296.0,235.8,331.7,208.1,184.5,241.7,658.5,664.9,572.5
Ndrg2,60.2,87.8,59.2,45.6,46.7,68.4,41.2,40.2,24.4,56.0
Nt5dc2,245.0,162.7,213.6,279.2,184.1,281.0,178.0,194.5,535.7,164.5
Nrm,616.5,467.4,504.8,692.4,641.7,485.0,509.5,621.6,581.0,510.8
Fam221b,142.9,144.2,196.9,142.4,192.1,143.2,155.5,302.6,407.9,328.3
Cdc42se1,289.9,380.6,233.0,302.7,308.2,312.5,221.0,297.3,282.1,296.0
Znrd1,619.6,519.4,532.6,610.9,550.9,406.9,546.1,443.0,414.6,352.0
Vav1,468.5,512.9,500.2,371.8,397.5,527.4,429.0,851.7,938.2,804.6
X1110008P14Rik,137.8,108.4,109.1,117.5,182.8,86.8,127.4,128.5,80.5,86.9
Gipc1,391.9,220.1,349.5,335.8,321.5,421.0,313.8,375.1,419.4,409.5
Itgb2l,1.0,4.3,0.9,1.4,0.0,0.0,1.9,0.0,0.0,0.0
Syk,346.0,659.3,233.0,304.1,242.8,346.1,285.7,399.5,510.0,612.8
Mgat1,422.6,643.0,248.7,392.5,480.2,435.1,179.8,447.6,416.0,442.5
Bcl10,268.4,218.0,281.1,439.5,300.2,270.2,329.7,359.9,419.4,339.1
Ddrgk1,940.1,1171.1,1008.7,1076.6,899.1,896.3,859.8,1279.5,1272.4,1162.3
Dpep2,6.1,1.1,1.8,0.0,22.7,3.3,1.9,5.3,4.7,5.0
Diaph1,754.3,2278.3,983.8,970.2,893.8,1256.5,905.7,595.2,583.1,857.0
Srek1,1609.6,1680.8,1932.4,1832.6,1756.9,1741.6,2036.3,1550.4,1310.9,1563.9
Rpl9.ps6,397.1,366.5,486.3,554.2,505.6,395.0,431.8,1247.8,1172.9,1066.1
Tm7sf3,311.3,224.5,178.4,248.8,198.8,282.1,207.9,256.4,639.9,337.6
Plgrkt,585.9,422.9,694.4,644.0,753.7,612.0,802.7,548.4,413.3,417.4
Phf20l1,974.8,1045.3,1036.5,789.1,1136.6,928.8,966.6,744.2,766.4,762.9
Ckap5,880.9,373.0,1293.5,863.8,851.1,1065.6,1506.1,747.5,738.0,876.4
Dusp1,125.5,101.9,136.8,204.5,125.4,160.6,113.3,235.3,216.5,225.6
Hdac2,1269.8,987.9,1368.4,975.7,1193.9,946.2,1274.8,656.5,687.2,664.5
Gm42666,274.6,493.4,343.0,464.4,262.8,259.3,361.5,893.2,961.9,821.8
Anxa7,689.0,700.5,605.6,653.7,707.0,653.2,682.8,566.9,517.5,578.3
Ogfrl1,858.4,677.7,872.8,722.8,887.1,780.2,960.1,785.1,1261.5,963.3
Tnfrsf13b,317.4,325.3,315.3,290.2,273.5,315.8,225.7,282.1,325.4,358.5
Pdcd6ip,647.1,781.8,495.6,536.2,641.7,725.9,459.9,451.5,526.9,601.3
Arf5,266.4,530.3,279.2,369.0,348.2,236.6,341.9,302.6,319.3,340.5
Dpp3,442.0,668.0,346.7,352.4,346.8,390.6,273.5,617.7,688.6,574.0
Fdx1,400.1,380.6,380.0,417.4,349.5,357.0,426.2,346.7,267.9,285.2
Eif3m,866.6,488.0,932.0,838.9,873.8,859.4,1064.0,440.3,466.7,462.6
Polr2e,1636.2,1085.5,1847.3,1512.0,1871.6,1626.6,1632.6,1962.4,1944.0,1926.0
Herpud1,529.7,465.2,706.4,587.4,636.3,760.7,581.7,574.1,708.2,646.5
Rnf7,728.8,521.6,662.9,773.9,773.7,638.0,688.4,510.9,475.5,446.8
Smad2,500.1,542.2,551.1,440.9,449.6,565.3,500.2,572.2,540.5,539.5
Fopnl,533.8,553.0,467.8,420.1,506.9,367.8,505.8,528.0,518.8,558.2
Chordc1,1379.0,1070.3,1765.0,1322.6,1322.0,1655.9,1623.2,1417.2,1551.0,1467.6
Txnrd1,2985.5,1244.9,2891.2,1641.9,3040.2,2501.1,2554.2,1467.3,1256.8,1479.9
Srpk2,432.8,482.5,418.8,319.3,481.6,418.8,454.3,325.0,434.3,357.8
Acyp1,297.0,187.6,270.9,244.6,286.8,242.0,316.6,208.3,306.4,237.8
Tm2d2,530.8,340.5,580.6,536.2,591.0,397.1,540.4,479.9,412.6,428.9
Stip1,1031.9,968.3,984.7,750.5,736.4,928.8,981.6,1205.0,1293.3,1267.9
Vars,651.2,1699.2,468.8,797.4,413.5,791.0,617.2,1379.0,1183.7,1216.2
Pafah1b2,863.5,686.4,806.2,815.4,629.6,692.3,785.8,698.7,627.0,657.3
Hcst,276.6,247.2,245.0,247.4,374.9,239.8,311.0,306.5,474.9,325.4
Stfa3,0.0,0.0,0.0,0.0,4.0,0.0,7.5,0.0,0.0,0.0
Usp25,1011.5,565.0,1214.9,1007.5,1105.9,1186.0,1304.7,889.9,1085.0,1043.8
Tmem230,274.6,214.7,289.4,266.7,408.2,264.8,287.6,282.8,282.7,244.2
Lsm2,1213.6,1204.7,1212.1,1274.2,1248.6,1052.5,1202.7,1162.8,1094.5,959.0
Heatr6,439.9,441.3,503.9,399.4,380.2,523.0,507.7,518.8,502.6,477.0
Egln1,207.2,200.6,200.6,196.3,185.4,221.4,136.8,158.9,267.2,132.2
Clk1,388.9,497.7,499.3,492.0,619.0,487.2,501.1,486.5,565.5,583.3
Parp2,1426.9,765.6,1193.6,880.4,1027.2,1010.2,1462.1,845.1,896.3,845.5
Kat7,523.6,688.6,491.0,525.2,430.9,575.1,273.5,625.6,616.9,583.3
Gm7336,74.5,86.8,61.0,98.1,45.4,45.6,86.2,365.2,378.8,334.8
Arhgap15,336.8,204.9,330.1,374.5,358.8,262.6,423.4,408.7,635.2,408.0
Emc6,710.4,529.2,642.6,650.9,631.0,570.8,697.8,626.9,717.7,566.8
Ehbp1l1,361.3,416.4,361.5,500.3,364.2,450.3,384.0,477.9,574.3,535.2
Trib1,24.5,30.4,21.3,12.4,14.7,8.7,18.7,23.1,29.1,19.4
Pik3cg,590.0,411.0,644.4,700.7,545.6,691.2,577.9,645.3,811.7,613.5
Smarcd2,678.8,827.4,498.3,624.7,453.6,593.5,331.6,651.9,800.9,691.1
Fh1,612.4,541.1,622.2,642.7,661.7,501.3,563.9,690.2,792.1,686.8
Micu1,323.6,247.2,368.0,287.5,293.5,414.5,330.6,407.4,614.9,428.9
Marchf7,566.5,529.2,541.8,447.8,681.7,554.5,475.8,526.7,448.5,503.6
Evi2a,77.6,52.1,50.9,70.5,169.4,67.3,68.4,100.9,131.2,63.9
Pdcd10,741.0,332.9,739.7,650.9,639.0,728.1,1045.3,655.2,715.0,747.1
Ccl3,41.8,30.4,23.1,27.6,162.7,25.0,31.8,152.9,142.7,84.8
Adpgk,223.5,163.7,206.2,232.2,213.4,269.1,180.8,181.9,246.9,171.0
Stard4,889.0,1488.9,1059.6,1050.4,823.1,833.4,919.8,806.8,625.7,915.2
Sp3,639.0,510.7,437.3,519.6,538.9,457.9,506.7,417.9,501.2,490.7
Rpa3,417.5,305.8,359.7,541.8,426.9,398.2,505.8,386.9,466.1,420.2
Grhpr,148.0,162.7,191.4,138.2,132.1,150.8,170.5,182.6,129.2,155.9
Gm10689,198.0,184.3,236.7,280.6,314.8,174.7,252.0,485.8,558.1,482.0
Rbck1,903.3,1196.1,611.1,746.3,677.7,1033.0,359.7,1003.3,933.5,1047.4
Pck2,816.6,1376.1,671.2,823.7,647.0,855.1,494.5,889.9,690.0,696.8
Gtpbp4,1323.8,1728.5,1749.3,1415.2,1267.3,1445.3,1740.3,1206.3,1254.1,1214.1
Tubb4b,974.8,1007.4,1249.1,1394.5,989.8,1018.9,1010.6,549.8,467.4,471.3
Mcfd2,286.8,158.3,297.7,219.7,332.2,211.6,259.5,201.7,307.8,172.4
Mrpl40,822.7,591.0,849.7,898.3,731.0,680.4,949.8,732.4,806.3,706.9
Tprgl,875.8,381.7,753.5,776.7,991.2,863.7,658.5,920.2,707.5,835.5
Lamtor2,314.4,379.5,286.6,357.9,302.8,275.6,395.3,369.8,752.2,498.6
Gpr108,314.4,401.2,282.0,226.7,372.2,393.9,192.9,444.9,493.8,415.2
Gba,153.1,175.7,155.3,141.0,188.1,143.2,145.2,172.0,251.6,174.6
Pum3,1147.3,714.6,1483.0,1075.2,1064.5,1493.1,1532.4,1087.0,1159.4,1224.8
Rnasel,424.6,581.2,443.8,367.6,452.2,440.5,348.4,280.2,328.1,311.1
Rlf,275.6,171.3,305.1,236.3,210.8,284.3,353.1,277.5,258.4,329.0
Gm10177,149.0,124.7,135.9,153.4,141.4,104.2,144.2,159.5,274.0,123.6
Hhex,841.1,833.9,860.8,1007.5,1048.5,765.0,762.4,905.7,957.1,865.6
Hnrnpul2,873.7,907.6,1009.6,838.9,719.0,997.2,1089.3,1166.1,1113.4,1209.7
Csk,746.1,1489.9,462.3,841.7,665.7,786.7,374.7,1146.3,1041.0,1239.9
Brix1,1127.9,691.8,1446.0,941.2,1072.5,1187.1,1534.2,1278.8,1202.0,1265.8
Cpne3,613.4,702.7,822.0,599.8,656.3,701.0,759.6,471.3,545.9,509.3
Acadm,913.5,574.7,931.1,699.3,951.1,852.9,934.8,664.5,641.3,726.3
Htatip2,190.9,187.6,249.6,172.8,225.4,208.3,246.3,203.0,210.4,242.8
Reep6,173.5,62.9,112.8,103.7,92.0,96.6,90.9,106.8,31.8,56.8
Oxa1l,655.3,547.6,674.0,693.8,567.0,601.1,468.3,754.8,659.5,610.6
Emc7,462.4,322.1,506.7,414.6,465.6,473.1,540.4,530.0,630.4,620.7
Hat1,731.8,460.9,682.3,637.1,631.0,663.0,729.6,670.4,685.9,646.5
Sirpa,100.0,257.0,81.4,142.4,100.1,120.4,58.1,81.7,262.5,53.2
Auh,227.6,177.8,209.9,199.0,237.5,187.7,229.5,222.8,235.4,225.6
Tpp2,947.2,724.4,940.3,869.3,804.4,848.5,876.7,852.3,872.6,909.5
Psmc1,1415.7,664.7,1403.5,1156.8,943.1,1250.0,1753.4,965.0,1005.8,981.3
Ap3b1,675.7,732.0,756.3,592.9,656.3,750.9,671.6,698.7,700.8,805.3
Wwp2,252.1,553.0,160.0,275.0,228.1,334.2,141.4,383.0,399.8,383.6
Dctn2,526.7,606.2,626.9,691.0,640.3,682.5,521.7,824.6,717.7,739.9
Rras,256.2,154.0,365.2,341.4,228.1,349.4,380.3,416.6,186.7,240.7
Plcg2,464.4,831.7,372.6,485.1,354.8,620.7,340.9,794.3,656.1,752.1
Suz12,1046.2,962.9,1252.8,914.9,1096.5,1328.2,1273.8,757.4,835.4,933.2
Impa1,517.5,445.7,460.4,381.4,468.2,386.3,496.4,537.2,455.2,492.8
Gpsm3,190.9,280.9,163.7,393.9,217.4,185.6,196.7,393.5,466.1,354.9
Traf7,437.9,452.2,303.3,434.0,425.5,550.1,218.2,486.5,521.5,488.5
X1810026B05Rik,291.9,187.6,336.5,299.9,346.8,315.8,402.8,292.7,297.0,380.0
Fes,191.9,406.6,184.0,328.9,242.8,217.0,118.0,468.7,1242.6,471.3
Ptpa,713.5,1300.2,519.6,844.4,676.3,694.5,438.4,1071.8,1168.9,984.2
Mvd,245.0,198.4,249.6,230.8,190.8,243.1,192.0,354.0,299.0,331.2
Txndc17,666.5,465.2,650.9,568.0,677.7,592.5,835.5,587.3,685.9,578.3
Senp6,1371.8,1384.8,1667.9,1288.1,1408.7,1539.8,1560.5,1129.8,991.0,1168.8
Pdcl3,273.5,160.5,319.9,311.0,358.8,286.5,355.9,314.4,303.7,291.7
Cdkn3,398.1,259.2,424.4,352.4,320.2,358.1,501.1,241.3,251.0,294.5
Usp47,549.1,480.4,598.2,591.5,534.9,570.8,680.0,486.5,558.1,580.4
Utp3,916.6,1177.6,1169.6,943.9,849.8,1062.3,1194.2,779.8,792.1,846.2
Ddx52,510.4,456.5,642.6,404.9,577.6,535.0,583.5,540.5,529.6,624.3
Siva1,1769.9,1668.9,1606.9,2397.9,1518.1,1266.3,1532.4,1101.5,1209.4,920.2
Hint3,116.4,112.8,145.2,124.4,134.7,113.9,167.7,108.8,89.3,57.5
Mdm2,350.1,313.4,308.8,311.0,466.9,383.0,335.3,275.5,220.5,252.1
Gapt,14.3,18.4,6.5,6.9,24.0,9.8,9.4,6.6,38.6,2.9
Reep4,415.4,422.9,425.3,421.5,421.5,418.8,337.2,386.9,345.0,352.7
Arfgef1,536.9,676.7,469.7,555.6,442.9,490.5,474.9,542.5,708.9,635.8
Eif4a1,1096.2,850.2,1203.8,888.7,968.5,992.9,1161.4,612.4,534.4,737.1
Dnajc9,1392.2,1005.2,1219.5,892.8,1068.5,1042.8,1262.6,1148.3,978.1,1099.8
Milr1,164.3,86.8,131.3,100.9,230.8,113.9,154.5,241.9,932.1,182.5
Stx4a,707.3,707.0,739.7,677.2,856.4,748.7,733.4,767.3,781.3,848.4
Cnpy3,409.3,421.8,333.8,351.0,412.2,382.0,252.9,473.3,772.5,459.8
